Date,oil,dxy,nokusd,eurusd,gbpusd
7/31/2012,106.34,82.635,6.0172,0.812,0.6383
8/1/2012,105.92,83.058,6.0187,0.8133,0.6415
8/2/2012,106.01,83.361,6.0623,0.8224,0.6444
8/3/2012,106.41,82.375,5.9826,0.8104,0.641
8/6/2012,108.04,82.266,5.9491,0.8056,0.6404
8/7/2012,108.98,82.21,5.9119,0.8052,0.639
8/8/2012,111.2,82.394,5.8876,0.8093,0.6385
8/9/2012,112.24,82.638,5.9217,0.8125,0.6396
8/10/2012,112.89,82.553,5.9085,0.8121,0.6373
8/13/2012,112.47,82.435,5.9238,0.8096,0.6369
8/14/2012,114.38,82.483,5.9338,0.8116,0.6376
8/15/2012,114.04,82.645,5.9566,0.8141,0.6371
8/16/2012,114.79,82.357,5.9536,0.8089,0.6353
8/17/2012,116.96,82.596,5.9476,0.8133,0.6379
8/20/2012,114.08,82.456,5.9165,0.8102,0.6367
8/21/2012,114.3,81.907,5.8756,0.8013,0.6336
8/22/2012,114.93,81.486,5.8812,0.8022,0.6328
8/23/2012,114.52,81.359,5.8281,0.7947,0.6295
8/24/2012,116.04,81.593,5.8312,0.799,0.6324
8/27/2012,114.69,81.658,5.8332,0.799,0.6329
8/28/2012,113.42,81.37,5.8122,0.7957,0.6318
8/29/2012,112.73,81.549,5.8349,0.7983,0.6318
8/30/2012,112.44,81.691,5.8184,0.8002,0.6325
8/31/2012,113.11,81.208,5.794,0.7935,0.6297
9/3/2012,114.02,81.208,5.81,0.7947,0.6291
9/4/2012,115.12,81.312,5.7938,0.796,0.6295
9/5/2012,115.58,81.235,5.8149,0.7935,0.6285
9/6/2012,113.71,81.04,5.8449,0.7916,0.6277
9/7/2012,114.14,80.252,5.7522,0.7812,0.624
9/10/2012,113.99,80.391,5.7614,0.7822,0.6246
9/11/2012,114.72,79.857,5.7712,0.7784,0.6225
9/12/2012,115.07,79.737,5.7494,0.7758,0.6211
9/13/2012,116.19,79.262,5.7675,0.7748,0.6205
9/14/2012,116.85,78.847,5.6719,0.7607,0.6156
9/17/2012,117.26,79.01,5.7039,0.7612,0.6147
9/18/2012,116.02,79.249,5.7152,0.766,0.6152
9/19/2012,113.33,79.055,5.699,0.7659,0.6164
9/20/2012,110.11,79.411,5.737,0.7721,0.6172
9/21/2012,108.73,79.328,5.7345,0.7699,0.6152
9/24/2012,110.96,79.518,5.7508,0.7743,0.6175
9/25/2012,109.93,79.552,5.7084,0.7714,0.6152
9/26/2012,110.83,79.885,5.7769,0.7788,0.6193
9/27/2012,109.65,79.548,5.7239,0.7775,0.6176
9/28/2012,111.53,79.935,5.7251,0.7773,0.6192
10/1/2012,112.6,79.824,5.7229,0.7749,0.6192
10/2/2012,112.3,79.744,5.6934,0.7731,0.6196
10/3/2012,112.11,79.965,5.7594,0.7751,0.6222
10/4/2012,109.72,79.353,5.7067,0.7688,0.6186
10/5/2012,110.2,79.337,5.6673,0.7658,0.6176
10/8/2012,112.09,79.54,5.7042,0.7711,0.624
10/9/2012,111.79,79.951,5.7232,0.7755,0.625
10/10/2012,113.35,79.917,5.7369,0.7752,0.6242
10/11/2012,114.64,79.775,5.6989,0.7726,0.6235
10/12/2012,115.53,79.667,5.7034,0.7712,0.6217
10/15/2012,114.87,79.742,5.7161,0.7731,0.623
10/16/2012,114.96,79.405,5.6757,0.7679,0.6211
10/17/2012,115.01,79.016,5.635,0.7622,0.6186
10/18/2012,113.68,79.367,5.6273,0.7638,0.6198
10/19/2012,112.71,79.621,5.6569,0.7674,0.6241
10/22/2012,112.25,79.652,5.6683,0.7651,0.6237
10/23/2012,110.36,79.976,5.7368,0.7713,0.6274
10/24/2012,108.59,79.914,5.7477,0.7711,0.6238
10/25/2012,108.36,80.044,5.7692,0.7717,0.6196
10/26/2012,108.7,80.068,5.771,0.7733,0.6212
10/29/2012,108.63,80.232,5.7601,0.7749,0.624
10/30/2012,109.55,79.931,5.7266,0.7706,0.6218
10/31/2012,109.4,79.919,5.7087,0.7718,0.6208
11/1/2012,109.3,80.047,5.6834,0.773,0.6196
11/2/2012,108.38,80.593,5.7223,0.7785,0.6235
11/5/2012,107.21,80.749,5.7362,0.7822,0.626
11/6/2012,106.12,80.613,5.7252,0.7812,0.6257
11/7/2012,109.32,80.759,5.7481,0.7841,0.6255
11/8/2012,108.97,80.793,5.7411,0.7858,0.6262
11/9/2012,107.38,81.058,5.7445,0.7869,0.6285
11/12/2012,107.86,81.035,5.7437,0.7867,0.6302
11/13/2012,109.52,81.084,5.7694,0.7868,0.6293
11/14/2012,108.2,81.056,5.7563,0.7856,0.6311
11/15/2012,109.14,81.078,5.7477,0.7817,0.6299
11/16/2012,110.84,81.257,5.798,0.787,0.6311
11/19/2012,108.51,80.874,5.7352,0.7804,0.6284
11/20/2012,110.83,80.957,5.7335,0.781,0.6283
11/21/2012,110.94,80.932,5.7132,0.78,0.6275
11/22/2012,110.97,80.705,5.6804,0.7761,0.6271
11/23/2012,110.62,80.192,5.6574,0.7717,0.6246
11/26/2012,110.87,80.251,5.6518,0.7713,0.6241
11/27/2012,110.95,80.402,5.691,0.7733,0.6239
11/28/2012,110.54,80.336,5.6901,0.7746,0.6257
11/29/2012,109.29,80.204,5.6837,0.7705,0.6235
11/30/2012,110.84,80.153,5.6651,0.769,0.6239
12/3/2012,110.96,79.882,5.6349,0.765,0.6212
12/4/2012,111.56,79.644,5.6174,0.7642,0.6208
12/5/2012,110.03,79.774,5.6239,0.7652,0.6214
12/6/2012,109.79,80.243,5.6381,0.7701,0.6219
12/7/2012,107.99,80.408,5.6717,0.7736,0.6243
12/10/2012,107.25,80.328,5.6778,0.7737,0.6221
12/11/2012,107.89,80.061,5.6508,0.7694,0.621
12/12/2012,108.05,79.815,5.6282,0.7668,0.6204
12/13/2012,109.44,79.928,5.6216,0.764,0.6197
12/14/2012,108.9,79.58,5.6331,0.7628,0.6203
12/17/2012,109.13,79.568,5.6087,0.7598,0.6173
12/18/2012,108.03,79.359,5.5955,0.7569,0.6155
12/19/2012,108.63,79.269,5.5553,0.7542,0.6146
12/20/2012,110.01,79.261,5.5609,0.7555,0.615
12/21/2012,110.26,79.617,5.5651,0.7591,0.618
12/24/2012,109.31,79.642,5.6051,0.7579,0.6203
12/25/2012,109.31,NA,5.6051,0.7579,0.6203
12/26/2012,108.62,79.621,5.5938,0.7562,0.6201
12/27/2012,109.55,79.62,5.581,0.7562,0.6201
12/28/2012,109.73,79.678,5.5872,0.7564,0.619
12/31/2012,110.62,79.769,5.5676,0.7586,0.6153
1/1/2013,110.62,NA,5.5676,0.7586,0.6153
1/2/2013,110.44,79.845,5.5241,0.7553,0.6141
1/3/2013,112.36,80.382,5.5724,0.7637,0.6189
1/4/2013,112.16,80.499,5.6092,0.7666,0.6236
1/7/2013,111.17,80.256,5.5926,0.7635,0.6218
1/8/2013,111.16,80.345,5.6076,0.7653,0.6235
1/9/2013,111.6,80.557,5.6006,0.7668,0.6247
1/10/2013,111.51,79.718,5.5358,0.7568,0.6208
1/11/2013,112.72,79.563,5.526,0.7494,0.6202
1/14/2013,110.67,79.488,5.5104,0.7481,0.6224
1/15/2013,111.36,79.779,5.565,0.7492,0.6215
1/16/2013,111.58,79.804,5.5692,0.7521,0.6252
1/17/2013,110.61,79.649,5.5617,0.7486,0.6262
1/18/2013,110.62,80.036,5.6222,0.7524,0.6304
1/21/2013,111.22,80.036,5.6053,0.7511,0.6316
1/22/2013,111.84,79.874,5.5868,0.7527,0.6302
1/23/2013,112.3,79.92,5.5738,0.753,0.6313
1/24/2013,112.72,79.949,5.5392,0.7478,0.6336
1/25/2013,113.11,79.748,5.5197,0.7421,0.6327
1/28/2013,113.57,79.808,5.5268,0.7429,0.6366
1/29/2013,113.39,79.569,5.5023,0.742,0.635
1/30/2013,113.91,79.281,5.4838,0.7369,0.6333
1/31/2013,114.93,79.207,5.4753,0.7367,0.6308
2/1/2013,115.08,79.125,5.4316,0.7302,0.6352
2/4/2013,116.36,79.554,5.4702,0.7375,0.6354
2/5/2013,116.04,79.488,5.4918,0.7392,0.6382
2/6/2013,116.67,79.721,5.4894,0.7386,0.6389
2/7/2013,116.44,80.192,5.5327,0.7468,0.6369
2/8/2013,117.51,80.246,5.531,0.7474,0.6314
2/11/2013,118.6,80.31,5.5147,0.7475,0.6385
2/12/2013,118.29,80.106,5.4872,0.7426,0.6385
2/13/2013,118.49,80.091,5.4812,0.7442,0.6433
2/14/2013,118.58,80.458,5.5094,0.7494,0.644
2/15/2013,117.89,80.58,5.5531,0.7491,0.6442
2/18/2013,117.44,80.617,5.5582,0.7491,0.646
2/19/2013,117.71,80.468,5.5536,0.7487,0.6475
2/20/2013,117.35,81.069,5.5536,0.7479,0.6536
2/21/2013,116.73,81.461,5.6499,0.7564,0.6555
2/22/2013,114.17,81.482,5.679,0.7598,0.6551
2/25/2013,114.24,81.67,5.6648,0.7567,0.6618
2/26/2013,115.11,81.87,5.7069,0.7649,0.6609
2/27/2013,113.38,81.566,5.7033,0.7628,0.6607
2/28/2013,112.72,81.949,5.7227,0.765,0.6588
3/1/2013,112.08,82.313,5.7778,0.7702,0.6662
3/4/2013,110.39,82.195,5.7219,0.7687,0.6635
3/5/2013,110.37,82.056,5.71,0.7677,0.6614
3/6/2013,110.95,82.459,5.7078,0.7693,0.6643
3/7/2013,111.22,82.081,5.6771,0.7644,0.6645
3/8/2013,111.04,82.696,5.7333,0.7703,0.67
3/11/2013,110.31,82.573,5.73,0.7684,0.6712
3/12/2013,110.13,82.584,5.7117,0.7679,0.6718
3/13/2013,110.14,82.889,5.7507,0.7722,0.67
3/14/2013,109.28,82.594,5.8073,0.7704,0.6644
3/15/2013,109.38,82.261,5.7768,0.7653,0.6609
3/18/2013,109.99,82.694,5.7896,0.7717,0.6619
3/19/2013,109,82.989,5.8335,0.7759,0.6615
3/20/2013,108.61,82.779,5.8462,0.7723,0.6609
3/21/2013,108.4,82.74,5.8426,0.7736,0.6588
3/22/2013,108.07,82.376,5.8078,0.7694,0.6562
3/25/2013,107.66,82.903,5.84,0.7762,0.6586
3/26/2013,108.2,82.881,5.8422,0.7776,0.6598
3/27/2013,108.53,83.221,5.857,0.7824,0.6618
3/28/2013,109.51,82.997,5.8332,0.7787,0.6586
3/29/2013,109.51,82.976,5.8481,0.7803,0.6582
4/1/2013,109.58,82.733,5.8176,0.7784,0.6564
4/2/2013,110.16,82.924,5.809,0.7789,0.661
4/3/2013,111,82.718,5.7978,0.7783,0.6607
4/4/2013,109.19,82.677,5.8061,0.7778,0.6588
4/5/2013,106.7,82.496,5.7253,0.7679,0.6514
4/8/2013,105.3,82.752,5.7443,0.7682,0.6544
4/9/2013,104.88,82.309,5.7185,0.7658,0.6538
4/10/2013,105.25,82.532,5.7347,0.7643,0.6525
4/11/2013,105.9,82.247,5.699,0.7618,0.6496
4/12/2013,105.18,82.311,5.7197,0.7635,0.6507
